sender,recipient,time,keyword_flag,subject_len,sentiment
user17@company.com,user20@company.com,2023-01-28 16:44:00,0,7,0
user17@company.com,user13@company.com,2023-01-28 19:34:00,0,7,0
user10@company.com,user12@company.com,2023-01-28 09:28:00,0,7,0
user10@company.com,user15@company.com,2023-01-28 13:27:00,1,12,0
user3@company.com,user17@company.com,2023-01-28 07:31:00,0,14,0
user11@company.com,user19@company.com,2023-01-28 14:39:00,1,12,0
user10@company.com,user17@company.com,2023-01-28 19:49:00,1,7,0
user2@company.com,user18@company.com,2023-01-28 07:12:00,0,14,0
user10@company.com,user20@company.com,2023-01-28 18:57:00,0,7,0
user18@company.com,user6@company.com,2023-01-28 17:20:00,0,14,0
user18@company.com,user1@company.com,2023-01-28 07:19:00,1,12,0
user7@company.com,user13@company.com,2023-01-28 15:03:00,1,12,0
user17@company.com,user18@company.com,2023-01-28 09:32:00,1,7,0
user2@company.com,user8@company.com,2023-01-28 08:29:00,0,7,0
user8@company.com,user12@company.com,2023-01-28 08:45:00,0,7,0
user16@company.com,user7@company.com,2023-01-28 16:40:00,0,7,0
user1@company.com,user3@company.com,2023-01-28 13:13:00,0,14,0
user10@company.com,user1@company.com,2023-01-28 10:42:00,1,7,0
user6@company.com,user14@company.com,2023-01-28 10:23:00,1,12,0
user2@company.com,user6@company.com,2023-01-28 09:38:00,0,7,0
user20@company.com,user9@company.com,2023-01-28 13:43:00,0,7,0
user10@company.com,user7@company.com,2023-01-28 17:47:00,1,7,0
user14@company.com,user1@company.com,2023-01-28 13:52:00,1,12,0
user13@company.com,user9@company.com,2023-01-28 10:52:00,1,12,0
user9@company.com,user1@company.com,2023-01-28 17:44:00,1,12,0
user2@company.com,user16@company.com,2023-01-28 09:42:00,0,7,0
user3@company.com,user5@company.com,2023-01-28 08:10:00,1,12,0
user3@company.com,user7@company.com,2023-01-28 15:20:00,0,7,0
user9@company.com,user14@company.com,2023-01-28 11:34:00,1,7,0
user10@company.com,user20@company.com,2023-01-28 11:06:00,0,14,0
user13@company.com,user7@company.com,2023-01-28 08:35:00,1,12,0
user7@company.com,user5@company.com,2023-01-28 15:02:00,1,12,0
user16@company.com,user4@company.com,2023-01-28 08:14:00,0,14,0
user13@company.com,user6@company.com,2023-01-28 08:48:00,0,14,0
user8@company.com,user15@company.com,2023-01-28 16:23:00,1,12,0
user5@company.com,user16@company.com,2023-01-28 16:49:00,0,14,0
user17@company.com,user7@company.com,2023-01-28 19:13:00,1,7,0
user19@company.com,user1@company.com,2023-01-29 09:21:00,1,7,0
user6@company.com,user13@company.com,2023-01-29 14:12:00,0,14,0
user13@company.com,user14@company.com,2023-01-29 09:18:00,0,7,0
user3@company.com,user9@company.com,2023-01-29 09:40:00,0,7,0
user11@company.com,user16@company.com,2023-01-29 07:55:00,1,12,0
user3@company.com,user9@company.com,2023-01-29 16:33:00,1,7,0
user18@company.com,user6@company.com,2023-01-29 09:35:00,1,7,0
user2@company.com,user5@company.com,2023-01-29 17:04:00,1,12,0
user17@company.com,user19@company.com,2023-01-29 07:39:00,0,7,0
user11@company.com,user13@company.com,2023-01-29 07:09:00,0,14,0
user8@company.com,user1@company.com,2023-01-29 13:00:00,0,7,0
user2@company.com,user14@company.com,2023-01-29 19:36:00,0,14,0
user8@company.com,user2@company.com,2023-01-29 16:34:00,0,14,0
user1@company.com,user17@company.com,2023-01-29 16:41:00,1,12,0
user10@company.com,user14@company.com,2023-01-29 14:58:00,0,7,0
user16@company.com,user9@company.com,2023-01-29 12:40:00,1,12,0
user16@company.com,user5@company.com,2023-01-29 14:34:00,1,7,0
user8@company.com,user5@company.com,2023-01-29 11:40:00,0,7,0
user13@company.com,user9@company.com,2023-01-29 09:23:00,0,14,0
user14@company.com,user10@company.com,2023-01-29 09:02:00,1,12,0
user14@company.com,user19@company.com,2023-01-29 10:25:00,0,7,0
user12@company.com,user7@company.com,2023-01-29 13:26:00,1,12,0
user15@company.com,user16@company.com,2023-01-29 14:24:00,1,12,0
user12@company.com,user11@company.com,2023-01-29 12:42:00,1,12,0
user5@company.com,user18@company.com,2023-01-29 10:15:00,0,7,0
user7@company.com,user20@company.com,2023-01-29 10:55:00,0,7,0
user12@company.com,user16@company.com,2023-01-29 15:55:00,1,12,0
user12@company.com,user10@company.com,2023-01-29 10:25:00,0,7,0
user16@company.com,user4@company.com,2023-01-29 15:41:00,1,12,0
user10@company.com,user15@company.com,2023-01-29 07:12:00,0,7,0
user11@company.com,user19@company.com,2023-01-29 09:42:00,1,12,0
user17@company.com,user14@company.com,2023-01-30 09:28:00,0,14,0
user7@company.com,user14@company.com,2023-01-30 16:42:00,0,7,0
user9@company.com,user20@company.com,2023-01-30 19:09:00,1,12,0
user19@company.com,user7@company.com,2023-01-30 09:26:00,1,7,0
user15@company.com,user8@company.com,2023-01-30 18:08:00,1,12,0
user11@company.com,user18@company.com,2023-01-30 18:40:00,0,14,0
user4@company.com,user3@company.com,2023-01-30 08:01:00,0,14,0
user2@company.com,user12@company.com,2023-01-30 08:20:00,1,7,0
user7@company.com,user5@company.com,2023-01-30 10:19:00,0,14,0
user12@company.com,user11@company.com,2023-01-30 16:57:00,1,12,0
user16@company.com,user11@company.com,2023-01-30 18:11:00,1,7,0
user10@company.com,user4@company.com,2023-01-30 19:35:00,0,7,0
user5@company.com,user7@company.com,2023-01-30 13:07:00,0,7,0
user20@company.com,user14@company.com,2023-01-30 09:35:00,0,7,0
user16@company.com,user9@company.com,2023-01-30 18:54:00,0,7,0
user4@company.com,user6@company.com,2023-01-30 14:06:00,0,14,0
user5@company.com,user14@company.com,2023-01-30 14:24:00,1,12,0
user6@company.com,user1@company.com,2023-01-30 16:44:00,1,7,0
user15@company.com,user20@company.com,2023-01-30 16:11:00,1,12,0
user1@company.com,user17@company.com,2023-01-30 17:36:00,1,7,0
user11@company.com,user3@company.com,2023-01-30 12:04:00,0,7,0
user5@company.com,user11@company.com,2023-01-30 17:25:00,0,7,0
user4@company.com,user8@company.com,2023-01-30 17:20:00,1,7,0
user3@company.com,user13@company.com,2023-01-30 16:51:00,1,12,0
user1@company.com,user20@company.com,2023-01-30 13:10:00,1,7,0
user9@company.com,user7@company.com,2023-01-30 15:17:00,0,7,0
user1@company.com,user17@company.com,2023-01-30 12:57:00,0,7,0
user2@company.com,user9@company.com,2023-01-30 18:19:00,1,7,0
user15@company.com,user14@company.com,2023-01-30 12:02:00,1,7,0
user15@company.com,user3@company.com,2023-01-30 12:35:00,0,14,0
user5@company.com,user1@company.com,2023-01-30 18:36:00,0,14,0
user10@company.com,user14@company.com,2023-01-30 10:57:00,1,12,0
user13@company.com,user14@company.com,2023-01-30 07:44:00,1,7,0
user13@company.com,user11@company.com,2023-01-30 12:51:00,0,7,0
user14@company.com,user15@company.com,2023-01-30 18:21:00,0,7,0
user12@company.com,user9@company.com,2023-01-30 15:12:00,1,12,0
user10@company.com,user9@company.com,2023-01-30 08:58:00,1,12,0
user3@company.com,user12@company.com,2023-01-30 15:57:00,0,14,0
user1@company.com,user6@company.com,2023-01-30 19:48:00,0,14,0
user8@company.com,user3@company.com,2023-01-30 09:23:00,0,14,0
user5@company.com,user20@company.com,2023-01-30 19:15:00,0,14,0
user3@company.com,user1@company.com,2023-01-30 18:00:00,1,7,0
user20@company.com,user3@company.com,2023-01-30 09:37:00,1,12,0
user11@company.com,user4@company.com,2023-01-30 16:07:00,0,14,0
user5@company.com,user8@company.com,2023-01-30 18:59:00,0,14,0
user6@company.com,user3@company.com,2023-01-30 18:05:00,0,14,0
user14@company.com,user8@company.com,2023-01-30 10:03:00,0,14,0
user13@company.com,user11@company.com,2023-01-30 17:33:00,0,7,0
user16@company.com,user7@company.com,2023-01-30 18:31:00,0,7,0
user6@company.com,user17@company.com,2023-01-30 11:46:00,0,7,0
user2@company.com,user16@company.com,2023-01-30 09:32:00,0,14,0
user3@company.com,user7@company.com,2023-01-30 10:16:00,0,7,0
user18@company.com,user20@company.com,2023-01-30 10:44:00,0,14,0
user3@company.com,user8@company.com,2023-01-30 09:54:00,1,7,0
user8@company.com,user6@company.com,2023-01-30 13:40:00,0,7,0
user10@company.com,user15@company.com,2023-01-30 15:40:00,1,7,0
user7@company.com,user15@company.com,2023-01-30 11:52:00,1,7,0
user8@company.com,user18@company.com,2023-01-30 07:41:00,1,7,0
user10@company.com,user6@company.com,2023-01-30 08:03:00,0,14,0
